licencia_id,nombre_comercial,municipio,codi_ine,comarca,tipo_via,nombre_via,numero,codigo_postal,categoria,plazas,habitaciones,nif,razon_social,tipo,es_persona_fisica,titular_id,lat,lon,metodo_match,similitud_nombre,piso,puerta,coordenada_compartida,nivel_geo
HB-004737,The Corner,Barcelona,080193,Barcelonès,Carrer,Muntaner,110,08036,4 estrelles,144,72,A08426421,"NN RENTA, S.A.",hotel,False,44,41.389208084139995,2.1565850044832446,codigo_registro,,,,False,coordenada
HB-004738,murmuri residence mercader,Barcelona,080193,Barcelonès,Passatge,mercader,13,08008,4 estrelles,54,14,B64716269,MURMURI RAMBLA SL,hotel,False,658,41.39245184284078,2.160095605473392,codigo_registro,,,,False,coordenada
HB-004739,H10 Casa Mimosa,Barcelona,080193,Barcelonès,Carrer,Pau Claris,179,08037,4 estrelles superior,90,45,B66158460,"IKEBANA INVESTMENTS, S.L.",hotel,False,776,41.39632576156087,2.1622346806892065,codigo_registro,,,,False,coordenada
HB-004740,Magatzem 128,Barcelona,080193,Barcelonès,Carrer,Calàbria,128,08015,No aplica,28,16,B66585399,CALAB128 BCN SL,hotel,False,831,,,solo_registre,,,,False,municipio
HB-004741,MY PILLOW GUESTHOUSE,Barcelona,080193,Barcelonès,Carrer,de Malgrat,40,08016,No aplica,9,5,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004742,Ibis Styles Barcelona City Bogatell,Barcelona,080193,Barcelonès,Carrer,Llull,71,08005,2 estrelles,426,213,B66265943,"SOCIETE HOTELIERE BARCELONE, S.L.",hotel,False,796,41.39471834982292,2.193417187038185,codigo_registro,,,,False,coordenada
HB-004743,Baldiri,Sant Boi de Llobregat,082009,Baix Llobregat,Carrer,Baldiri Deu i Priu,31-35,08830,2 estrelles,22,11,B66255480,JECC SYNERGY SL,hotel,False,794,,,solo_registre,,,,False,municipio
HB-004744,Led Sitges,Sitges,082704,Garraf,Carrer,Sant Pere,17,08870,3 estrelles,11,6,B62387782,"HOTEL LED SITGES, SL",hotel,False,503,,,solo_registre,,,,False,municipio
HB-004745,The One Barcelona,Barcelona,080193,Barcelonès,Carrer,Provença,277,08037,Gran luxe,178,89,B08122871,"INMOBILIARIA MANVI, S.L.",hotel,False,194,41.39616692342456,2.163175165083871,codigo_registro,,,,False,coordenada
HB-004747,wander,Barcelona,080193,Barcelonès,Carrer,Montserrat,13,08001,No aplica,16,8,B65798977,"RHMD MANAGEMENT, SL",hotel,False,726,,,solo_registre,,,,False,municipio
HB-004748,Casa Vilella,Sitges,082704,Garraf,Passeig,Marítim,21,08870,4 estrelles superior,44,14,B08710402,NINGLEE SL,hotel,False,218,,,solo_registre,,,,False,municipio
HB-004749,El Hotelito,"Hospitalet de Llobregat, l'",081017,Barcelonès,Travessera,Collblanc,19,08904,2 estrelles,6,3,B66819503,"INVERSIONES TURISTICAS CANALAN, SL",hotel,False,860,,,solo_registre,,,,False,municipio
HB-004750,soho house,Barcelona,080193,Barcelonès,Plaça,"Duc de Medinaceli (Ps. Colom, 20)",4,08002,5 estrelles,114,57,B65650400,"MIRADOR BARCEL, S.L.",hotel,False,717,41.37847340463965,2.179352287617746,codigo_registro,,,,False,coordenada
HB-004751,Odissea Park Aparthotel,Santa Susanna,082613,Maresme,Carrer,Pla de Torres,s/n,08398,4 estrelles,144,65,B66937988,"ODISSEA PARK GRUP, SL",hotel,False,867,,,solo_registre,,,,False,municipio
HB-004752,Gerard,Barcelona,080193,Barcelonès,Carrer,Ausias March,34,08010,4 estrelles,132,66,B10569978,SAMI ITG SL,hotel,False,240,41.39164480735702,2.176179963865457,codigo_registro,,,,False,coordenada
HB-004753,THE MOODS CATEDRAL,Barcelona,080193,Barcelonès,Plaça,de Ramon Berenguer el Gran,2,08002,No aplica,32,17,B65878191,STELLASKI SL,hotel,False,738,,,solo_registre,,,,False,municipio
HB-004754,Sitges Royal Rooms,Sitges,082704,Garraf,Carrer,Francesc Gumà,17,08870,2 estrelles,15,8,B61436879,"SERVEIS, REPRESENTACIONS I RECOLOCACIONS, SL",hotel,False,435,,,solo_registre,,,,False,municipio
HB-004755,Yurbban Passage,Barcelona,080193,Barcelonès,Carrer,Trafalgar,26,08010,4 estrelles superior,122,60,A08747800,LAEBON S.A.,hotel,False,57,41.38885039744969,2.175895414191437,codigo_registro,,,,False,coordenada
HB-004756,Niu Barcelona,Barcelona,080193,Barcelonès,Rambla,Raval,8,08001,3 estrelles,48,27,B66013251,"HADI INVESTMENTS AND ASSETS, S.L.",hotel,False,758,41.37882515023729,2.168754430325625,codigo_registro,,,,False,coordenada
HB-004757,ZT The Golden Hotel Barcelona,Barcelona,080193,Barcelonès,Carrer,Avila,135,08018,4 estrelles,293,158,B12970729,HOTELERA GLORIES PARC SL,hotel,False,246,41.40020540586961,2.190991263312167,codigo_registro,,,,False,coordenada
HB-004758,Bcn NiceCozy,Barcelona,080193,Barcelonès,Carrer,Chapí,83-85,08031,No aplica,8,4,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004759,Masia Can Calet,"Franqueses del Vallès, les",080863,Vallès Oriental,Carrer,Can Calet,s/n,08520,1 estrella,6,2,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004760,Sb Glow,Barcelona,080193,Barcelonès,Carrer,Badajoz,148-154,08018,4 estrelles superior,486,235,B43067172,"SB HOTELS SPAIN\\, S.L.",hotel,False,290,41.40214569463325,2.1910365479757883,codigo_registro,,,,False,coordenada
HB-004761,Arya Hotel,Barcelona,080193,Barcelonès,Carrer,Sants,383-385,08028,3 estrelles,115,61,B66087339,VIDGITA S.L.,hotel,False,766,41.3755350091031,2.1246647576021394,codigo_registro,,,,False,coordenada
HB-004762,Od Barcelona,Barcelona,080193,Barcelonès,Carrer,Aragó,300,08009,5 estrelles,196,98,B57689648,MAP BEACH GESTION S.L.,hotel,False,315,41.393828705850446,2.167334035650646,codigo_registro,,,,False,coordenada
HB-004763,Parets Els Pins,Parets del Vallès,081593,Vallès Oriental,Avinguda,Catalunya,2,08150,1 estrella,23,12,A62325543,"HOTEL PARETS ELS PINS, SA",hotel,False,159,,,solo_registre,,,,False,municipio
HB-004765,Donna,Castelldefels,080569,Baix Llobregat,Passeig,Marítim,171,08860,4 estrelles superior,76,38,B62991526,SANTIVERI TURISME S.L.,hotel,False,549,,,solo_registre,,,,False,municipio
HB-004766,Hostal Oliveta,Barcelona,080193,Barcelonès,Carrer,Poeta Cabanyes,18,08004,No aplica,10,6,B66336892,"HOSTAL LA OLIVETA 2014, SL",hotel,False,803,,,solo_registre,,,,False,municipio
HB-004767,Hotel Boutique 2015,Barcelona,080193,Barcelonès,Ronda,Universitat,9,08007,2 estrelles,8,4,B59845982,HOTEL BOUTIQUE 2015 SL,hotel,False,372,41.38641596849567,2.1654750128093854,codigo_registro,,,,True,coordenada
HB-004768,Le Palacete by Sweet,Barcelona,080193,Barcelonès,Carrer,Legalitat,10,08024,3 estrelles,20,10,B66500349,SWEET ACCOMMODATION INN SPAIN SL,hotel,False,823,41.407683199528215,2.159575795661155,codigo_registro,,,,False,coordenada
HB-004769,rec,Barcelona,080193,Barcelonès,Carrer,Rec Comtal,17-19,08003,3 estrelles,198,99,B08236127,"Josel, SLU",hotel,False,205,41.386151941935545,2.1822517443494616,codigo_registro,,,,False,coordenada
HB-004770,"RADISSON BLU 1882 HOTEL, BARCELONA SAGRADA FAMILIA",Barcelona,080193,Barcelonès,Carrer,CORSEGA (480-492),480-49,08025,4 estrelles,364,182,B65075178,"RADISSON HOTEL MADRID, S.L.U.",hotel,False,679,41.40398466309082,2.1694052821596284,codigo_registro,,,,False,coordenada
HB-004802,ONA MOSAIC,Barcelona,080193,Barcelonès,Rambla,de Catalunya,84,08007,No aplica,93,53,B61502035,CLUBOTEL LA DORADA SL,hotel,False,441,41.39263442789897,2.1615855784992792,codigo_registro,,,,False,coordenada
HB-004803,Torre Barcelona,Sant Cugat del Vallès,082055,Vallès Occidental,Avinguda,de Ramon Escayola,45,08197,No aplica,14,9,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004805,45 Times Barcelona Hotel,Barcelona,080193,Barcelonès,Plaça,CATALUNYA,10 - 11,08002,4 estrelles superior,238,119,B16810178,"GESTION URBANA ONLY YOU, S.L.",hotel,False,254,41.38786991751789,2.169354802486356,direccion,0.0,,,False,coordenada
HB-004806,ALMANAC,Barcelona,080193,Barcelonès,Avinguda,GRAN VIA DE LES CORTS CATALANES,619-621,08007,Gran luxe,184,91,B65969792,ALMANAC HOTEL - GRAN VÍA HOTEL BARCELONA S.L.,hotel,False,749,41.390568745983586,2.1693587360128537,codigo_registro,,,,False,coordenada
HB-004807,H10 MADISON,Barcelona,080193,Barcelonès,Carrer,DOCTOR JOAQUIM POU,2-4-6,08002,4 estrelles superior,198,101,B64033145,"INVERSIONES SAMOS MEDITERRANEO, S.L.",hotel,False,618,41.38614093263978,2.175467284308261,codigo_registro,,,,False,coordenada
HB-004810,HOTEL RADHA,"Hospitalet de Llobregat, l'",081017,Barcelonès,Carrer,de l'arquitectura,14-18,08908,3 estrelles,34,13,B67076133,"GOODHOSTELS CHASKA 2021, SL",hotel,False,880,,,solo_registre,,,,False,municipio
HB-004815,MAS BARCELÓ,Gelida,080919,Alt Penedès,Camí,DEL CASTELL,24,08790,No aplica,4,2,B66282336,OMNIA HOME SL,hotel,False,798,,,solo_registre,,,,False,municipio
HB-004821,Hotelito Boutique Mercat de Collblanc,"Hospitalet de Llobregat, l'",081017,Barcelonès,Carrer,d' Estruch,14,08904,2 estrelles,14,7,B66819053,"INVERSIONES TURISTICAS CANALAN, S.L.",hotel,False,859,,,solo_registre,,,,False,municipio
HB-004822,MOTEL ONE BARCELONA CIUTADELLA,Barcelona,080193,Barcelonès,Passeig,de Pujades,11,08018,1 estrella,602,301,B66989773,"MOTEL ONE SPAIN, S.L.",hotel,False,873,41.3901446312642,2.184642301079106,codigo_registro,,,,False,coordenada
HB-004828,EXE PLAZA CATALUNYA,Barcelona,080193,Barcelonès,Ronda,de la Universitat,18,08007,5 estrelles,193,107,B66651043,"CLEON HOTELS, S.L.",hotel,False,841,41.386839939302114,2.167463268055395,codigo_registro,,,,False,coordenada
HB-004835,Hotelito Boutique Cinca,"Hospitalet de Llobregat, l'",081017,Barcelonès,Carrer,del Cinca,14,08904,2 estrelles,8,4,B66819053,"INVERSIONES TURISTICAS CANALAN, S.L.",hotel,False,859,,,solo_registre,,,,False,municipio
HB-004836,Hotelito Boutique Badalona,Badalona,080155,Barcelonès,Carrer,de Ribas i Perdigó,3,08911,2 estrelles,10,5,B66819053,"INVERSIONES TURISTICAS CANALAN, S.L.",hotel,False,859,,,solo_registre,,,,False,municipio
HB-004837,The Barcelona EDITION,Barcelona,080193,Barcelonès,Avinguda,de Frances Cambó,14,08003,Gran luxe,200,100,B66150426,BARCELONA HTL PROJECT SL,hotel,False,775,41.386019379559194,2.177749636087513,codigo_registro,,,,False,coordenada
HB-004841,EASYHOTEL BARCELONA,"Hospitalet de Llobregat, l'",081017,Barcelonès,Avinguda,GRAN VIA DE L'HOSPITALET,22,08902,1 estrella,432,204,B87408068,"EASY HOTEL SPAIN, S.L.",hotel,False,957,,,solo_registre,,,,False,municipio
HB-004844,COOLROOMS MALDA,Barcelona,080193,Barcelonès,Carrer,DEL PI,5,08002,No aplica,28,14,B83859868,COOL ROOMS GESTION S.L.,hotel,False,944,,,solo_registre,,,,False,municipio
HB-004847,Hostal Avenida de Madrid,Terrassa,082798,Vallès Occidental,Avinguda,de Madrid,104,08227,No aplica,13,11,B65842205,LA FOSCA 2016 SL,hotel,False,733,,,solo_registre,,,,False,municipio
HB-004854,OLALA THE HOTEL,"Hospitalet de Llobregat, l'",081017,Barcelonès,Carrer,del Montseny,72,08903,1 estrella,7,4,B66483223,RGMP PROPERTIES BARCELONA SL,hotel,False,819,,,solo_registre,,,,False,municipio
HB-004855,HOTEL LA CASA DEL SOL,Barcelona,080193,Barcelonès,Carrer,de Maspons,11,08012,3 estrelles,32,18,B66106972,"BEIT ASHAMS BARCELONA, SL",hotel,False,771,41.4012123348651,2.156375357836128,codigo_registro,,,,False,coordenada
HB-004857,HOTEL PRAKTIK ÈSSENS,Barcelona,080193,Barcelonès,Passeig,Passeig de Gràcia,24,08007,2 estrelles,74,37,B66831868,"L'ULTIM HOTEL PG, S.L.",hotel,False,862,41.390203699064784,2.167911790980987,codigo_registro,,,,False,coordenada
HB-004858,US URBAN SABADELL,Sabadell,081878,Vallès Occidental,Ronda,ZAMENHOF,21,08201,No aplica,11,7,B67284141,Establecimientos Turisticos Zamenhof SL,hotel,False,897,,,solo_registre,,,,False,municipio
HB-004859,ALBERGUE DELFOS,Barcelona,080193,Barcelonès,Ronda,de Sant Antoni,61,08011,No aplica,10,6,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004863,668 HOTEL,Santa Coloma de Gramenet,082457,Barcelonès,Carrer,MILA I FONTANALS,71,08922,No aplica,16,10,B67304733,"668 HOTEL\\, S.L. UNIPERSONAL",hotel,False,898,,,solo_registre,,,,False,municipio
HB-004865,RESTAURANTE TROPICAL GAVA MAR S.L.,Gavà,080898,Baix Llobregat,Carrer,de Tellinaires,17,08850,4 estrelles superior,26,13,B66986597,RESTAURANTE TROPICAL GAVA MAR S.L.,hotel,False,872,,,solo_registre,,,,False,municipio
HB-004867,CAMI,Barcelona,080193,Barcelonès,Carrer,de Casp,22,08010,No aplica,8,4,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004869,HOTEL MONTCADA,Montcada i Reixac,081252,Vallès Occidental,Carrer,Beat Oriol,s/n,08110,1 estrella,88,44,A08901258,TAFEC SA,hotel,False,72,,,solo_registre,,,,False,municipio
HB-004879,HOTEL PAPI BLAU,Malgrat de Mar,081108,Maresme,Passeig,Marítim,30,08380,4 estrelles,180,92,B63055768,CASAJUANA ( HOTEL PAPI S.L.),hotel,False,561,,,solo_registre,,,,False,municipio
HB-004883,CASA VOLVER,Barcelona,080193,Barcelonès,Carrer,La Rambla,129,08002,1 estrella,79,43,E66972688,Hesavi C.B.,hotel,False,977,41.385065518149254,2.1700624205420556,codigo_registro,,,,False,coordenada
HB-004887,Hotelito Boutique Carrer del mar,Badalona,080155,Barcelonès,Carrer,de Mar,110,08911,2 estrelles,9,4,B66819053,"INVERSIONES TURISTICAS CANALAN, S.L.",hotel,False,859,,,solo_registre,,,,False,municipio
HB-004890,Cal Roig,Olèrdola,081458,Alt Penedès,Carrer,de la Germandat,13,08734,No aplica,12,4,B67575886,SAP SL,hotel,False,914,,,solo_registre,,,,False,municipio
HB-004892,HOTEL SEVENTY,Barcelona,080193,Barcelonès,Carrer,de Còrsega,344,08037,4 estrelles superior,304,152,B08236127,"Josel, SLU",hotel,False,205,41.39802836842931,2.161479199538445,codigo_registro,,,,False,coordenada
HB-004893,HOTEL ACTA VORAPORT,Barcelona,080193,Barcelonès,Carrer,RAMON TURRO,169 Bis,08005,2 estrelles,626,313,B63723415,FG ACTA GROUP SL,hotel,False,604,41.399176057604166,2.2021543339735774,codigo_registro,,,,False,coordenada
HB-004902,BB Sant Pol,Sant Pol de Mar,082359,Maresme,Carrer,de Santa Clara,5,08395,No aplica,14,6,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004905,"BARCELO CONDAL HOTELES, S.A. Occidental Barcelona 1929",Barcelona,080193,Barcelonès,Carrer,de la Diputació,2,08014,3 estrelles,304,152,A07738933,BARCELO CONDAL HOTELES S.A.,hotel,False,4,41.375305205604995,2.1476799951129335,codigo_registro,,,,False,coordenada
HB-004907,SERENNIA FIRA GRAN VIA,"Hospitalet de Llobregat, l'",081017,Barcelonès,Carrer,BUENOS AIRES,37,08902,2 estrelles,34,16,B58381682,"EURO SPAIN COMERCIAL, S.L.",hotel,False,329,,,solo_registre,,,,False,municipio
HB-004908,COVELOCALS,Sant Cugat del Vallès,082055,Vallès Occidental,Carrer,Victor Hugo,6,08172,4 estrelles,96,48,B65054967,COVELOCALS SL,hotel,False,678,,,solo_registre,,,,False,municipio
HB-004910,HOTEL CASA LUZ,Barcelona,080193,Barcelonès,Ronda,Universitat,1,08007,2 estrelles,127,65,B22744502,NEOGAMO TRADE SL,hotel,False,277,,,solo_registre,,,,False,municipio
HB-004911,OCCIDENTAL 414 DIAGONAL,Barcelona,080193,Barcelonès,Avinguda,DIAGONAL,414,08037,4 estrelles superior,204,100,B62919485,"414 DIAGONAL, S.L.",hotel,False,541,41.39809916902943,2.1648319861554346,codigo_registro,,,,False,coordenada
HB-004913,BELVILLAGE,Barcelona,080193,Barcelonès,Carrer,Diputació,453,08013,No aplica,49,25,B66222878,BARCELONA SMART INVEST SLU,hotel,False,788,,,solo_registre,,,,False,municipio
HB-004917,Bed  stayup Gràcia,Barcelona,080193,Barcelonès,Carrer,Gran de Gràcia,26,08012,No aplica,7,4,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004919,CAL PAU CRUSET,Torrelles de Foix,082883,Alt Penedès,Cases,CAL PAU CRUSET,s/n,08737,3 estrelles,25,8,B64625205,CHRISTIAANSE VENTURES SL,hotel,False,652,,,solo_registre,,,,False,municipio
HB-004923,Mas els Igols,Torrelles de Foix,082883,Alt Penedès,Barri,la Berna-Masia Magí Po,s/n,08737,No aplica,12,6,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004925,BURRIAC,Argentona,080095,Maresme,Avinguda,de Burriac,7,08310,No aplica,11,6,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004926,CASA NANIT,"Hospitalet de Llobregat, l'",081017,Barcelonès,Carrer,del rosselló,107,08903,No aplica,16,6,B63324115,DENCON 2003 BCN S.L.,hotel,False,577,,,solo_registre,,,,False,municipio
HB-004927,Villa Naranja,Sant Cugat del Vallès,082055,Vallès Occidental,Carrer,de la Llebre,5,08197,No aplica,24,7,B66495755,JAMITI MOOIE TOEKOMST SL,hotel,False,821,,,solo_registre,,,,False,municipio
HB-004930,HOTEL 6 BIS,Castelldefels,080569,Baix Llobregat,Carrer,6 BIS,6,08860,2 estrelles,32,17,B01899053,"ACTUAL MEDITERRANEO, SLU",hotel,False,181,,,solo_registre,,,,False,municipio
HB-004939,Casa Filomena,Barcelona,080193,Barcelonès,Carrer,Major de Sarrià,95,08017,No aplica,6,2,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004941,PAXTON BARCELONA,Barcelona,080193,Barcelonès,Carrer,de Llull,160,08005,4 estrelles superior,306,153,B67392993,"GEST PAXTON BARCELONE, S.L.",hotel,False,903,41.39940049697517,2.2002208616410277,codigo_registro,,,,False,coordenada
HB-004943,Termes La Garriga,"Garriga, la",080885,Vallès Oriental,Carrer,dels Banys,23,08530,4 estrelles,44,22,B67525378,GESTIÓ INTEGRAL FURIÓFURIÓ,hotel,False,908,,,solo_registre,,,,False,municipio
HB-004944,Barcelona Urban Boutique,"Hospitalet de Llobregat, l'",081017,Barcelonès,Carrer,de Terra Baixa,66,08901,No aplica,8,4,B66620212,"Apartholiday, S.L.",hotel,False,836,,,solo_registre,,,,False,municipio
HB-004948,MIRLO BARCELONA HOTEL,Barcelona,080193,Barcelonès,Avinguda,"del Tibidabo, 32 (Roman Macaya,7)",32,08022,5 estrelles,32,16,B66337031,"ZEROONETIBIDABO32,S.L.",hotel,False,804,41.41358309122107,2.1347889441149417,codigo_registro,,,,False,coordenada
HB-004949,APARTHOTEL CURAZAO,Castelldefels,080569,Baix Llobregat,Carrer,de la Dàlia,11,08860,3 estrelles,12,5,B67586719,Odriozola2020 S.L.U.,hotel,False,916,,,solo_registre,,,,False,municipio
HB-004950,Global Apartments,"Hospitalet de Llobregat, l'",081017,Barcelonès,Carrer,Rambla Catalana,27,08903,2 estrelles,18,9,B64690464,GLOBAL MARKETING SYSTEM SL,hotel,False,657,,,solo_registre,,,,False,municipio
HB-004954,HOSTAL DIAGONAL,Barcelona,080193,Barcelonès,Avinguda,Diagonal,369,08037,No aplica,10,4,B67319533,MORANPAPLAN 18 SL,hotel,False,899,,,solo_registre,,,,False,municipio
HB-004955,HOTEL ME BARCELONA,Barcelona,080193,Barcelonès,Carrer,CASP,1-13,08010,5 estrelles,328,164,B66348293,"CASP 1-13 BARCELONA, SL",hotel,False,805,41.388986113064114,2.1699973675495325,codigo_registro,,,,False,coordenada
HB-004959,CASA GRAN 1771,Font-rubí,080850,Alt Penedès,Carrer,de l' Avellà,11,08736,5 estrelles,16,8,A08930208,"HERETAT MONT-RUBI,S.A.",hotel,False,73,,,solo_registre,,,,False,municipio
HB-004962,Hampton by Hilton Barcelona Fira Gran Via,"Hospitalet de Llobregat, l'",081017,Barcelonès,Carrer,de les Ciències,72,08908,3 estrelles,482,241,B67246827,"BOREALIS  BARCELONA HOTELS I, S.L.",hotel,False,893,,,solo_registre,,,,False,municipio
HB-004964,LIMEHOME BARCELONA,Barcelona,080193,Barcelonès,Carrer,Besalú,82,08026,3 estrelles,42,21,B01609304,LIMEHOME SPAIN S.L.U.,hotel,False,177,,,solo_registre,,,,False,municipio
HB-004966,HOTEL ORANGINE,"Hospitalet de Llobregat, l'",081017,Barcelonès,Carrer,JOVENTUT,55-59,08904,4 estrelles,100,47,B87932612,"ASTORG PLUS IBERICA, SL",hotel,False,960,,,solo_registre,,,,False,municipio
HB-004968,HOLIDAY INN BARCELONA - SANT CUGAT,Sant Cugat del Vallès,082055,Vallès Occidental,Avinguda,d' Europa,25,08174,4 estrelles,416,208,B65820698,"EUROPA-CENTER GRUPO INMOBILIARIO IBERIA,SL",hotel,False,730,,,solo_registre,,,,False,municipio
HB-004970,APARTA HOTEL,"Masnou, el",081189,Maresme,Carrer,de Montgat,21,08320,2 estrelles,12,5,B65650772,NUEVO SILK ROAD SL,hotel,False,718,,,solo_registre,,,,False,municipio
HB-004976,ANTIGA CASA BUENAVISTA,Barcelona,080193,Barcelonès,Ronda,de Sant Antoni,84,08001,4 estrelles superior,86,43,B62111059,"RONDA SAN ANTONIO 84\\, SL",hotel,False,486,41.38376584459595,2.163974947423502,direccion,1.0,,,False,coordenada
HB-004981,SITGES BEACH HOTELS,Sitges,082704,Garraf,Carrer,del Doctor Bartomeu Robert,1,08870,No aplica,9,5,B66057498,"SUNSITGES SERVICES, S. L.",hotel,False,762,,,solo_registre,,,,False,municipio
HB-004982,The Social Hub Barcelona Poblenou,Barcelona,080193,Barcelonès,Carrer,Cristóbal de Moura,49,08019,4 estrelles,450,293,B67502146,TSH BARCELONA CRISTOBAL DE MOURA OPCO S.L.,hotel,False,907,41.40989422285269,2.2046513689178853,codigo_registro,,,,False,coordenada
HB-004984,Can Mir Badalona,Badalona,080155,Barcelonès,Passatge,DE VENTOS MIR,9,08912,No aplica,15,8,B10856805,"HRC 2022, SLU",hotel,False,242,,,solo_registre,,,,False,municipio
HB-004985,Sabàtic Sitges Hotel,Sitges,082704,Garraf,Avinguda,de Sofia,56,08870,4 estrelles superior,230,90,B09762758,SABATIC HOTELS RESORTS SLU,hotel,False,235,,,solo_registre,,,,False,municipio
HB-004989,HEYROOMS,Cerdanyola del Vallès,082665,Vallès Occidental,Avinguda,d'Adam i Eva,9A,08290,No aplica,28,12,B67600163,HEY LEISURE COMPANY S.L.,hotel,False,918,,,solo_registre,,,,False,municipio
HB-004990,LLAGOTEL IV,"Llagosta, la",081056,Vallès Oriental,Carrer,de Sant Josep,31,08120,No aplica,10,6,B60447638,S.L. DE VIVENDES I PARKINGS,hotel,False,391,,,solo_registre,,,,False,municipio
HB-004993,SALLES HOTELS MARINA BADALONA,Badalona,080155,Barcelonès,Carrer,d' Eduard Maristany,226,08912,4 estrelles,362,181,A58953506,"EROLES, SA",hotel,False,134,,,solo_registre,,,,False,municipio
HB-004996,"Vía Sants Hotel Barcelona, Tapestry Collection by Hilton",Barcelona,080193,Barcelonès,Carrer,de Nicaragua,5,08029,4 estrelles,100,50,B98782030,Inversiones HBS S21 S.L,hotel,False,963,,,solo_registre,,,,False,municipio
HB-004998,Hotel Boutique Casa Vidal,Sitges,082704,Garraf,Carrer,Bonaire,23,08870,2 estrelles,16,9,B66639774,HOTEL LES BRUIXES SL,hotel,False,839,,,solo_registre,,,,False,municipio
HB-004999,Barcelona Corona Hostal,Badalona,080155,Barcelonès,Avinguda,Alfons XIII,568,08913,No aplica,20,10,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-005002,ARCELON HOTEL,Barcelona,080193,Barcelonès,Carrer,MALLORCA,661,08027,4 estrelles,142,71,B58266784,CAUBERA SL,hotel,False,325,,,solo_registre,,,,False,municipio
HB-005005,HOTEL BOUTIQUE FONT DE LA CANYA,Avinyonet del Penedès,080137,Alt Penedès,Camí,D'AVINYO,12,08793,4 estrelles,14,7,B10844983,"MASIA LA BLAYETA, S.L.",hotel,False,241,,,solo_registre,,,,False,municipio
HB-005007,HOTEL C 31,Castelldefels,080569,Baix Llobregat,Avinguda,de Catalunya,4-8,08860,2 estrelles,55,28,B67271213,PURNICSON 5000 SLU,hotel,False,895,,,solo_registre,,,,False,municipio
HB-005008,HOTEL PETIT LUXE,Terrassa,082798,Vallès Occidental,Carrer,del Teatre,3,08221,2 estrelles,18,9,B04985008,PETIT LUXE SL,hotel,False,191,,,solo_registre,,,,False,municipio
HB-005010,Atzavara Hotel & Spa *****,Santa Susanna,082613,Maresme,Avinguda,DEL MAR,8-12,08398,5 estrelles,934,465,B58794314,VIPTUR S.L.,hotel,False,344,,,solo_registre,,,,False,municipio
HB-005011,Don ángel sport spa & congress center,Santa Susanna,082613,Maresme,Avinguda,del Mar,13,08398,4 estrelles superior,100,50,A58293895,"ANGE, S.A.",hotel,False,104,,,solo_registre,,,,False,municipio
HB-005029,HOTEL CAN PANYELLA,Gelida,080919,Alt Penedès,Camí,de Can Valls,0,08790,3 estrelles,16,7,B66327917,HOTEL CAN PANYELLA SL,hotel,False,802,,,solo_registre,,,,False,municipio
HB-005030,HOTEL LINCOLN LOUNGE,Barcelona,080193,Barcelonès,Carrer,de Lincoln,13,08006,3 estrelles,19,12,B62237359,"GALVAN-LEVIN, S.L.",hotel,False,496,,,solo_registre,,,,False,municipio
HB-005031,AB BOUTIQUE HOTEL,Sant Vicenç de Montalt,082649,Maresme,Passeig,DEL MARQUES DE CASA RIERA,7,08394,4 estrelles superior,18,10,W0432250I,"BARREAL,S.L.U.",hotel,False,1040,,,solo_registre,,,,False,municipio
HB-005032,El Molí de Cardedeu,Cardedeu,080462,Vallès Oriental,Carretera,de Cànoves,106,08440,3 estrelles,12,5,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-005036,"Labtwentytwo Barcelona, a Tribute Portfolio Hotel",Barcelona,080193,Barcelonès,Carrer,del Perú,102,08018,4 estrelles superior,350,185,B67552257,ODYSSEY CALLE DE PERU S.L.,hotel,False,912,,,solo_registre,,,,False,municipio
HB-005037,DORMSY,Arenys de Mar,080060,Maresme,Carrer,de l' Església,65,08350,No aplica,8,4,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-005038,TEMBO BARCELONA,Sant Adrià de Besòs,081944,Barcelonès,Carrer,Ramon Llull,479-487,08930,4 estrelles superior,770,280,B66383092,TEMBO HOSPITALITY MANAGEMENT SL,hotel,False,810,,,solo_registre,,,,False,municipio
HB-005045,CAM MARESME,"Masnou, el",081189,Maresme,Carrer,de Sant Cristòfol,34,08320,2 estrelles,7,2,B70876735,CAM MARESME S.L.,hotel,False,924,,,solo_registre,,,,False,municipio
HB-005046,Urban Sabadell,Sabadell,081878,Vallès Occidental,Passatge,de Joan XXIII,5,08201,No aplica,11,6,B67284141,Establecimientos Turisticos Zamenhof SL,hotel,False,897,,,solo_registre,,,,False,municipio
