licencia_id,nombre_comercial,tipo,municipio,codi_ine,barrio,categoria,estrellas,tipo_alojamiento,plazas,habitaciones,titular_id,lat,lon,precision,precio_noche_final,banda_precio,precio_plaza,banda_plaza,precio_es_estimado,apoyo_estimacion
HB-004649,Avenida,hotel,Vilafranca del Penedès,083054,,No aplica,,,8.0,5.0,,41.342577,1.69147704,geocodificada,,,,,,
HB-004650,Hostal de Caldes,hotel,Caldes de Montbui,080333,,No aplica,,,8.0,5.0,,41.63369978,2.16354373,geocodificada,,,,,,
HB-004651,Jardinets Guest House,hotel,Barcelona,080193,la Dreta de l'Eixample,1 estrella,1.0,hotel_estrellas,8.0,4.0,780.0,41.39442605,2.1695775,geocodificada,124.41,€€,62.2,€€,False,observado
HB-004652,New Hotel Colon,hotel,Mataró,081213,,3 estrelles,,,87.0,48.0,777.0,41.54826199,2.44674848,geocodificada,,,,,,
HB-004653,The Grand Margot House,hotel,Barcelona,080193,la Dreta de l'Eixample,3 estrelles,3.0,hotel_estrellas,17.0,9.0,799.0,41.39186568479032,2.1658443401402576,exacta,326.5,€€€€,172.85,€€€€,False,observado
HB-004654,Good-Home,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,14.0,4.0,534.0,41.39684498,2.16219944,geocodificada,133.58999633789062,€€,38.17,€,True,suficiente
HB-004655,HOTEL B&B BARCELONA SANT CUGAT,hotel,Sant Cugat del Vallès,082055,,4 estrelles,,,192.0,96.0,946.0,41.49857235,2.0724757,geocodificada,,,,,,
HB-004656,THE STREETS,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,8.0,3.0,603.0,41.39206317,2.16717488,geocodificada,113.93000030517578,€€,42.72,€€,True,suficiente
HB-004657,Allada,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",3 estrelles,3.0,hotel_estrellas,28.0,17.0,411.0,41.386954534481205,2.1807150933616155,exacta,288.66,€€€,175.26,€€€€,False,observado
HB-004658,Hostal Live Barcelona 2,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,No aplica,,sin_estrellas,10.0,5.0,760.0,41.38353186,2.15999195,geocodificada,109.27999877929688,€€,54.64,€€,True,suficiente
HB-004659,Smart Room Barcelona,hotel,Barcelona,080193,Sants,No aplica,,sin_estrellas,122.0,55.0,668.0,41.37201764,2.13687292,geocodificada,117.8000030517578,€€,53.11,€€,True,justo
HB-004660,Brustar Sagrada Família,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,8.0,4.0,813.0,41.40136919,2.16908663,geocodificada,121.26000213623048,€€,60.63,€€,True,suficiente
HB-004662,Edelweis,hotel,"Garriga, la",080885,,3 estrelles,,,8.0,4.0,302.0,,,,,,,,,
HB-004663,Ca la Maria Barcelona BedBreakfast,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,8.0,4.0,,41.39459694,2.15696271,geocodificada,128.4499969482422,€€,64.22,€€,True,suficiente
HB-004665,Hostalin Barcelona Diputació 2,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,8.0,4.0,660.0,41.39644632,2.17528966,geocodificada,116.1,€€,58.05,€€,False,observado
HB-004666,La Casa de Antonio,hotel,Barcelona,080193,Sant Antoni,No aplica,,sin_estrellas,13.0,7.0,732.0,41.38494047,2.16275026,geocodificada,125.85,€€,67.77,€€,False,observado
HB-004667,Mas Salagros,hotel,Vallromanes,082969,,5 estrelles,,,108.0,54.0,720.0,,,,,,,,,
HB-004668,Hotel Brummell,hotel,Barcelona,080193,el Poble Sec,4 estrelles,4.0,hotel_estrellas,35.0,20.0,759.0,41.37168239763194,2.166478732584708,exacta,152.8000030517578,€€,87.31,€€€,True,suficiente
HB-004669,Àmbit Barcelona,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,68.0,36.0,731.0,41.39082112660419,2.1717688902759247,exacta,146.68,€€,77.65,€€€,False,observado
HB-004670,The Conica Deluxe Bed  Breakfast,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,No aplica,,sin_estrellas,8.0,4.0,303.0,41.39382802,2.15557433,geocodificada,124.0,€€,62.0,€€,True,suficiente
HB-004672,CASA GRACIA APARTHOTEL,hotel,Barcelona,080193,la Vila de Gràcia,1 estrella,1.0,hotel_estrellas,60.0,26.0,602.0,41.39711176809929,2.15933540553508,exacta,116.96,€€,50.68,€€,False,observado
HB-004673,"Dreamkeys, Apartments  Suites",hotel,Barcelona,080193,Sant Gervasi - Galvany,3 estrelles,3.0,hotel_estrellas,19.0,12.0,815.0,41.39393974173925,2.148213200212615,exacta,110.77,€€,69.96,€€,False,observado
HB-004674,Murmuri Residence,hotel,Barcelona,080193,la Dreta de l'Eixample,2 estrelles,2.0,hotel_estrellas,14.0,5.0,658.0,41.39444358647955,2.1600028001118003,exacta,225.55,€€€,80.55,€€€,False,observado
HB-004675,Lumine Luxury Suites,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,No aplica,,sin_estrellas,8.0,4.0,818.0,41.39289208,2.15771277,geocodificada,140.74,€€,70.37,€€€,False,observado
HB-004676,Masia Casa del Mar,hotel,Sant Pere de Ribes,082310,,5 estrelles,,,11.0,6.0,761.0,,,,,,,,,
HB-004677,Consell,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,No aplica,,sin_estrellas,8.0,4.0,774.0,41.38367246,2.15565751,geocodificada,116.81999969482422,€€,58.41,€€,True,suficiente
HB-004678,Hostal Cubelles Barcelona,hotel,Cubelles,080749,,No aplica,,,13.0,10.0,,41.20152433,1.67986821,geocodificada,,,,,,
HB-004679,DON FABRIZZIO,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,No aplica,,sin_estrellas,12.0,4.0,797.0,41.37842735,2.15320505,geocodificada,98.07,€,32.69,€,False,observado
HB-004680,Casa Torner i Güell,hotel,Vilafranca del Penedès,083054,,4 estrelles,,,34.0,17.0,709.0,41.34458825,1.69831622,geocodificada,,,,,,
HB-004681,1881 Barcelona Gran Rosellón Hotel,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,4 estrelles,4.0,hotel_estrellas,120.0,60.0,634.0,41.39214235736549,2.1559834879243445,exacta,146.67,€€,73.33,€€€,False,observado
HB-004682,Casa Gràcia,hotel,Barcelona,080193,,1 estrella,1.0,hotel_estrellas,23.0,11.0,602.0,,,,135.6199951171875,€€,64.86,€€,True,justo
HB-004683,Hostal Excellence,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,11.0,7.0,770.0,41.38564644,2.17182096,geocodificada,81.13,€,51.63,€€,False,observado
HB-004684,Hostal BCN Llúria,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,14.0,4.0,263.0,41.39230414,2.17012872,geocodificada,122.01000213623048,€€,34.86,€,True,suficiente
HB-004686,Boutique Hostemplo,hotel,Barcelona,080193,la Sagrada Família,3 estrelles,3.0,hotel_estrellas,28.0,14.0,743.0,41.4012459918164,2.1733802173074936,exacta,176.61,€€€,88.3,€€€,False,observado
HB-004687,Casa Vilaró,hotel,Barcelona,080193,la Salut,No aplica,,sin_estrellas,8.0,4.0,,41.41141182,2.15136171,geocodificada,105.7699966430664,€€,52.88,€€,True,suficiente
HB-004688,Two by Axel,hotel,Barcelona,080193,Sant Antoni,4 estrelles superior,4.5,hotel_estrellas,168.0,87.0,1041.0,41.37906515224888,2.1560491919505824,exacta,149.76,€€,77.55,€€€,False,observado
HB-004690,Brummell,hotel,Barcelona,080193,el Poble Sec,No aplica,,sin_estrellas,4.0,2.0,759.0,41.37168239763194,2.166478732584708,exacta,104.04000091552734,€€,52.02,€€,True,suficiente
HB-004691,Cotton House,hotel,Barcelona,080193,la Dreta de l'Eixample,5 estrelles,5.0,hotel_estrellas,162.0,83.0,714.0,41.391785729674645,2.171836296038712,exacta,331.9599914550781,€€€€,170.08,€€€€,True,suficiente
HB-004693,HOSTAL NOVA BARCELONA,hotel,Barcelona,080193,la Bordeta,No aplica,,sin_estrellas,27.0,9.0,920.0,41.36816507,2.13297491,geocodificada,103.73999786376952,€€,34.58,€,True,suficiente
HB-004694,Omnium,hotel,Barcelona,080193,la Dreta de l'Eixample,2 estrelles,2.0,hotel_estrellas,36.0,21.0,64.0,41.39182378856561,2.173072735813292,exacta,169.52,€€,98.89,€€€,False,observado
HB-004695,BacHome Barcelona BB,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,14.0,7.0,768.0,41.39482523,2.16905209,geocodificada,120.64,€€,60.32,€€,False,observado
HB-004696,H10 CUBIK,hotel,Barcelona,080193,el Barri Gòtic,4 estrelles superior,4.5,hotel_estrellas,191.0,101.0,332.0,41.388090051656846,2.173137991613635,exacta,253.66,€€€,134.13,€€€€,False,observado
HB-004697,Forget Me Not Plus 1,hotel,Barcelona,080193,,No aplica,,sin_estrellas,14.0,7.0,820.0,,,,130.08999633789062,€€,65.04,€€,True,suficiente
HB-004698,Forget Me Not Plus 2,hotel,Barcelona,080193,,No aplica,,sin_estrellas,14.0,7.0,820.0,,,,130.08999633789062,€€,65.04,€€,True,suficiente
HB-004699,Negresco Princess,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles superior,4.5,hotel_estrellas,257.0,129.0,781.0,41.39041833001992,2.1726318290941244,exacta,175.15,€€€,87.92,€€€,False,observado
HB-004700,FEELATHOME CASA BERTRAND,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,14.0,7.0,614.0,41.38915264,2.16330335,geocodificada,133.99,€€,67.0,€€,False,observado
HB-004701,Ally's Guest House III,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,7.0,4.0,706.0,41.39746349,2.16555402,geocodificada,123.20999908447266,€€,70.41,€€€,True,suficiente
HB-004703,Casa Bonay,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,124.0,67.0,769.0,41.39363075012316,2.174292114308535,exacta,201.24,€€€,108.73,€€€,False,observado
HB-004704,Serennia Exclusive Rooms,hotel,Barcelona,080193,la Dreta de l'Eixample,2 estrelles,2.0,hotel_estrellas,8.0,4.0,379.0,41.38641596849567,2.1654750128093854,exacta,90.93,€,45.46,€€,False,observado
HB-004705,BAILEN GREEN HOUSE,hotel,Barcelona,080193,el Camp d'en Grassot i Gràcia Nova,No aplica,,sin_estrellas,8.0,4.0,,41.40124592,2.16508152,geocodificada,124.5199966430664,€€,62.26,€€,True,suficiente
HB-004706,RETROME,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,14.0,7.0,721.0,41.39540003,2.17017915,geocodificada,130.08999633789062,€€,65.04,€€,True,suficiente
HB-004707,RETROME,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,8.0,4.0,721.0,41.39524186,2.17038759,geocodificada,121.7699966430664,€€,60.88,€€,True,suficiente
HB-004708,RETROME,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,8.0,4.0,721.0,41.39524186,2.17038759,geocodificada,121.7699966430664,€€,60.88,€€,True,suficiente
HB-004709,Canigó,hotel,Barcelona,080193,el Guinardó,No aplica,,sin_estrellas,17.0,9.0,,41.41535161,2.1770461,geocodificada,110.83999633789062,€€,58.68,€€,True,suficiente
HB-004711,Duquesa Suites,hotel,Barcelona,080193,el Barri Gòtic,4 estrelles,4.0,hotel_estrellas,40.0,20.0,406.0,41.381149025191895,2.181482776174521,exacta,204.28,€€€,102.14,€€€,False,observado
HB-004713,Hostal Ginebra Lux,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,10.0,4.0,751.0,41.38751781,2.16804398,geocodificada,107.3000030517578,€€,42.92,€€,True,suficiente
HB-004714,Hostal Ginebra Superior,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,6.0,3.0,751.0,41.38751781,2.16804398,geocodificada,107.3000030517578,€€,53.65,€€,True,suficiente
HB-004715,Bed  Break,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,8.0,4.0,740.0,41.39385457,2.1714582,geocodificada,124.41,€€,62.2,€€,False,observado
HB-004716,Upper Diagonal,hotel,Barcelona,080193,Sarrià,4 estrelles,4.0,hotel_estrellas,78.0,39.0,779.0,41.3904938099033,2.121661575643535,exacta,188.0,€€€,94.0,€€€,False,observado
HB-004717,Vila Arenys,hotel,Arenys de Mar,080060,,4 estrelles,,,32.0,16.0,790.0,41.58167452,2.54899441,geocodificada,,,,,,
HB-004718,Ohla Eixample,hotel,Barcelona,080193,la Dreta de l'Eixample,5 estrelles,5.0,hotel_estrellas,188.0,94.0,767.0,41.39448527637071,2.156445196720727,exacta,347.43,€€€€,173.72,€€€€,False,observado
HB-004719,Bestprice Gracia,hotel,Barcelona,080193,el Camp d'en Grassot i Gràcia Nova,1 estrella,1.0,hotel_estrellas,49.0,24.0,765.0,41.40972898359826,2.160847193639739,exacta,107.86,€€,52.83,€€,False,observado
HB-004722,Casa Mathilda,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,20.0,12.0,747.0,41.3969604,2.16359769,geocodificada,182.15,€€€,109.29,€€€,False,observado
HB-004724,MASD MERDITERRANEO,hotel,Castelldefels,080569,,4 estrelles,,,90.0,45.0,615.0,,,,,,,,,
HB-004725,Arrey Alella,hotel,Alella,080039,,4 estrelles,,,66.0,37.0,837.0,41.48825086,2.2965295,geocodificada,,,,,,
HB-004726,Sense especificar,hotel,Barcelona,080193,la Dreta de l'Eixample,2 estrelles,2.0,hotel_estrellas,18.0,9.0,306.0,41.39110484766716,2.175084805023442,exacta,149.3800048828125,€€,74.69,€€€,True,justo
HB-004727,Catalonia Magdalenes,hotel,Barcelona,080193,el Barri Gòtic,4 estrelles,4.0,hotel_estrellas,122.0,61.0,262.0,41.38612320758982,2.174603157517087,exacta,252.08,€€€,126.04,€€€€,False,observado
HB-004728,Ibis Styles Barcelona Centre,hotel,Barcelona,080193,la Dreta de l'Eixample,2 estrelles,2.0,hotel_estrellas,162.0,84.0,300.0,41.39779877488071,2.1657075901127345,exacta,151.42999267578125,€€,78.52,€€€,True,suficiente
HB-004730,The Wittmore,hotel,Barcelona,080193,el Barri Gòtic,Gran luxe,5.0,hotel_estrellas,40.0,22.0,640.0,41.38100409728876,2.179708405633575,exacta,303.08,€€€€,166.69,€€€€,False,observado
HB-004731,WellCome Boutique Hotel,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,78.0,44.0,763.0,41.399165115522926,2.165612980595935,exacta,167.66000366210938,€€,94.58,€€€,True,suficiente
HB-004732,Sono House,hotel,"Garriga, la",080885,,No aplica,,,8.0,4.0,846.0,,,,,,,,,
HB-004733,Room Mate Anna,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,146.0,81.0,240.0,41.39286578560716,2.165518703308214,exacta,178.24,€€€,98.89,€€€,False,observado
HB-004734,LA MER HOTEL,hotel,Cabrera de Mar,080291,,3 estrelles,,,12.0,6.0,243.0,41.53441574,2.40269895,geocodificada,,,,,,
HB-004735,Flats Rent Store,hotel,Barcelona,080193,,1 estrella,1.0,hotel_estrellas,8.0,2.0,655.0,,,,118.27999877929688,€€,29.57,€,True,justo
HB-004736,Chi,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,3 estrelles,3.0,hotel_estrellas,96.0,48.0,356.0,41.37926527915932,2.1542979481893445,exacta,176.66,€€€,88.33,€€€,False,observado
HB-004737,The Corner,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,4 estrelles,4.0,hotel_estrellas,144.0,72.0,44.0,41.38920808414,2.1565850044832446,exacta,234.55,€€€,117.28,€€€,False,observado
HB-004738,murmuri residence mercader,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,54.0,14.0,658.0,41.39245184284078,2.160095605473392,exacta,202.27,€€€,52.44,€€,False,observado
HB-004739,H10 Casa Mimosa,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles superior,4.5,hotel_estrellas,90.0,45.0,776.0,41.39632576156087,2.1622346806892065,exacta,209.5200042724609,€€€,104.76,€€€,True,suficiente
HB-004740,Magatzem 128,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,No aplica,,sin_estrellas,28.0,16.0,831.0,41.3810616,2.1534093,geocodificada,117.54,€€,67.17,€€,False,observado
HB-004741,MY PILLOW GUESTHOUSE,hotel,Barcelona,080193,Vilapicina i la Torre Llobeta,No aplica,,sin_estrellas,9.0,5.0,,41.42826978,2.17990496,geocodificada,102.80999755859376,€€,57.12,€€,True,suficiente
HB-004742,Ibis Styles Barcelona City Bogatell,hotel,Barcelona,080193,el Parc i la Llacuna del Poblenou,2 estrelles,2.0,hotel_estrellas,426.0,213.0,796.0,41.39471834982292,2.193417187038185,exacta,143.08,€€,71.54,€€€,False,observado
HB-004743,Baldiri,hotel,Sant Boi de Llobregat,082009,,2 estrelles,,,22.0,11.0,794.0,41.3416168,2.04536591,geocodificada,,,,,,
HB-004744,Led Sitges,hotel,Sitges,082704,,3 estrelles,,,11.0,6.0,503.0,41.2356531,1.80872218,geocodificada,,,,,,
HB-004745,The One Barcelona,hotel,Barcelona,080193,la Dreta de l'Eixample,Gran luxe,5.0,hotel_estrellas,178.0,89.0,194.0,41.39616692342456,2.163175165083871,exacta,309.73,€€€€,154.86,€€€€,False,observado
HB-004747,wander,hotel,Barcelona,080193,el Raval,No aplica,,sin_estrellas,16.0,8.0,726.0,41.37715017,2.17507056,geocodificada,122.3,€€,61.15,€€,False,observado
HB-004748,Casa Vilella,hotel,Sitges,082704,,4 estrelles superior,,,44.0,14.0,218.0,41.23251007,1.80003017,geocodificada,,,,,,
HB-004749,El Hotelito,hotel,"Hospitalet de Llobregat, l'",081017,,2 estrelles,,,6.0,3.0,860.0,,,,,,,,,
HB-004750,soho house,hotel,Barcelona,080193,el Barri Gòtic,5 estrelles,5.0,hotel_estrellas,114.0,57.0,717.0,41.37847340463965,2.179352287617746,exacta,418.91,€€€€,209.46,€€€€,False,observado
HB-004751,Odissea Park Aparthotel,hotel,Santa Susanna,082613,,4 estrelles,,,144.0,65.0,867.0,,,,,,,,,
HB-004752,Gerard,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,132.0,66.0,240.0,41.39164480735702,2.176179963865457,exacta,167.46,€€,83.73,€€€,False,observado
HB-004753,THE MOODS CATEDRAL,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,32.0,17.0,738.0,41.38460127,2.17744791,geocodificada,141.1,€€,74.96,€€€,False,observado
HB-004754,Sitges Royal Rooms,hotel,Sitges,082704,,2 estrelles,,,15.0,8.0,435.0,41.23815851,1.81012102,geocodificada,,,,,,
HB-004755,Yurbban Passage,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",4 estrelles superior,4.5,hotel_estrellas,122.0,60.0,57.0,41.38885039744969,2.175895414191437,exacta,231.08,€€€,113.65,€€€,False,observado
HB-004756,Niu Barcelona,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,48.0,27.0,758.0,41.37882515023729,2.168754430325625,exacta,154.31,€€,86.8,€€€,False,observado
HB-004757,ZT The Golden Hotel Barcelona,hotel,Barcelona,080193,el Parc i la Llacuna del Poblenou,4 estrelles,4.0,hotel_estrellas,293.0,158.0,246.0,41.40020540586961,2.190991263312167,exacta,152.74,€€,82.36,€€€,False,observado
HB-004758,Bcn NiceCozy,hotel,Barcelona,080193,Horta,No aplica,,sin_estrellas,8.0,4.0,,41.432536,2.1585679,geocodificada,105.2699966430664,€€,52.63,€€,True,suficiente
HB-004759,Masia Can Calet,hotel,"Franqueses del Vallès, les",080863,,1 estrella,,,6.0,2.0,,,,,,,,,,
HB-004760,Sb Glow,hotel,Barcelona,080193,el Parc i la Llacuna del Poblenou,4 estrelles superior,4.5,hotel_estrellas,486.0,235.0,290.0,41.40214569463325,2.1910365479757883,exacta,215.22000122070312,€€€,104.07,€€€,True,suficiente
HB-004761,Arya Hotel,hotel,Barcelona,080193,Sants - Badal,3 estrelles,3.0,hotel_estrellas,115.0,61.0,766.0,41.3755350091031,2.12466475760214,exacta,119.18,€€,63.22,€€,False,observado
HB-004762,Od Barcelona,hotel,Barcelona,080193,la Dreta de l'Eixample,5 estrelles,5.0,hotel_estrellas,196.0,98.0,315.0,41.393828705850446,2.167334035650646,exacta,331.9599914550781,€€€€,165.98,€€€€,True,suficiente
HB-004763,Parets Els Pins,hotel,Parets del Vallès,081593,,1 estrella,,,23.0,12.0,159.0,41.55557296,2.22818962,geocodificada,,,,,,
HB-004765,Donna,hotel,Castelldefels,080569,,4 estrelles superior,,,76.0,38.0,549.0,,,,,,,,,
HB-004766,Hostal Oliveta,hotel,Barcelona,080193,el Poble Sec,No aplica,,sin_estrellas,10.0,6.0,803.0,41.37415368,2.16553563,geocodificada,99.97000122070312,€,59.98,€€,True,suficiente
HB-004767,Hotel Boutique 2015,hotel,Barcelona,080193,la Dreta de l'Eixample,2 estrelles,2.0,hotel_estrellas,8.0,4.0,372.0,41.38641596849567,2.1654750128093854,exacta,129.22000122070312,€€,64.61,€€,True,justo
HB-004768,Le Palacete by Sweet,hotel,Barcelona,080193,la Vila de Gràcia,3 estrelles,3.0,hotel_estrellas,20.0,10.0,823.0,41.407683199528215,2.159575795661155,exacta,138.72999572753906,€€,69.36,€€,True,justo
HB-004769,rec,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",3 estrelles,3.0,hotel_estrellas,198.0,99.0,205.0,41.386151941935545,2.1822517443494616,exacta,162.9,€€,81.45,€€€,False,observado
HB-004770,"RADISSON BLU 1882 HOTEL, BARCELONA SAGRADA FAMILIA",hotel,Barcelona,080193,el Camp d'en Grassot i Gràcia Nova,4 estrelles,4.0,hotel_estrellas,364.0,182.0,679.0,41.40398466309082,2.1694052821596284,exacta,220.74,€€€,110.37,€€€,False,observado
HB-004802,ONA MOSAIC,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,93.0,53.0,441.0,41.39263442789897,2.1615855784992792,exacta,140.55,€€,80.1,€€€,False,observado
HB-004803,Torre Barcelona,hotel,Sant Cugat del Vallès,082055,,No aplica,,,14.0,9.0,,41.4612431,2.05134018,geocodificada,,,,,,
HB-004805,45 Times Barcelona Hotel,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles superior,4.5,hotel_estrellas,238.0,119.0,254.0,41.38786991751789,2.169354802486356,exacta,210.19000244140625,€€€,105.1,€€€,True,suficiente
HB-004806,ALMANAC,hotel,Barcelona,080193,la Dreta de l'Eixample,Gran luxe,5.0,hotel_estrellas,184.0,91.0,749.0,41.39056874598359,2.1693587360128537,exacta,429.37,€€€€,212.35,€€€€,False,observado
HB-004807,H10 MADISON,hotel,Barcelona,080193,el Barri Gòtic,4 estrelles superior,4.5,hotel_estrellas,198.0,101.0,618.0,41.38614093263978,2.175467284308261,exacta,280.81,€€€,143.24,€€€€,False,observado
HB-004810,HOTEL RADHA,hotel,"Hospitalet de Llobregat, l'",081017,,3 estrelles,,,34.0,13.0,880.0,,,,,,,,,
HB-004815,MAS BARCELÓ,hotel,Gelida,080919,,No aplica,,,4.0,2.0,798.0,41.43712461,1.86880564,geocodificada,,,,,,
HB-004821,Hotelito Boutique Mercat de Collblanc,hotel,"Hospitalet de Llobregat, l'",081017,,2 estrelles,,,14.0,7.0,859.0,,,,,,,,,
HB-004822,MOTEL ONE BARCELONA CIUTADELLA,hotel,Barcelona,080193,el Parc i la Llacuna del Poblenou,1 estrella,1.0,hotel_estrellas,602.0,301.0,873.0,41.3901446312642,2.184642301079106,exacta,147.7,€€,73.85,€€€,False,observado
HB-004828,EXE PLAZA CATALUNYA,hotel,Barcelona,080193,la Dreta de l'Eixample,5 estrelles,5.0,hotel_estrellas,193.0,107.0,841.0,41.386839939302114,2.167463268055395,exacta,163.86,€€,90.84,€€€,False,observado
HB-004835,Hotelito Boutique Cinca,hotel,"Hospitalet de Llobregat, l'",081017,,2 estrelles,,,8.0,4.0,859.0,,,,,,,,,
HB-004836,Hotelito Boutique Badalona,hotel,Badalona,080155,,2 estrelles,,,10.0,5.0,859.0,41.44785992,2.24937475,geocodificada,,,,,,
HB-004837,The Barcelona EDITION,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",Gran luxe,5.0,hotel_estrellas,200.0,100.0,775.0,41.3860193795592,2.177749636087513,exacta,684.38,€€€€,342.19,€€€€,False,observado
HB-004841,EASYHOTEL BARCELONA,hotel,"Hospitalet de Llobregat, l'",081017,,1 estrella,,,432.0,204.0,957.0,,,,,,,,,
HB-004844,COOLROOMS MALDA,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,28.0,14.0,944.0,41.38313715,2.1739156,geocodificada,180.07,€€€,90.04,€€€,False,observado
HB-004847,Hostal Avenida de Madrid,hotel,Terrassa,082798,,No aplica,,,13.0,11.0,733.0,41.56162812,2.03778821,geocodificada,,,,,,
HB-004854,OLALA THE HOTEL,hotel,"Hospitalet de Llobregat, l'",081017,,1 estrella,,,7.0,4.0,819.0,,,,,,,,,
HB-004855,HOTEL LA CASA DEL SOL,hotel,Barcelona,080193,la Vila de Gràcia,3 estrelles,3.0,hotel_estrellas,32.0,18.0,771.0,41.4012123348651,2.156375357836128,exacta,149.97000122070312,€€,84.36,€€€,True,suficiente
HB-004857,HOTEL PRAKTIK ÈSSENS,hotel,Barcelona,080193,la Dreta de l'Eixample,2 estrelles,2.0,hotel_estrellas,74.0,37.0,862.0,41.390203699064784,2.167911790980987,exacta,146.14999389648438,€€,73.07,€€€,True,suficiente
HB-004858,US URBAN SABADELL,hotel,Sabadell,081878,,No aplica,,,11.0,7.0,897.0,41.55162842,2.10521151,geocodificada,,,,,,
HB-004859,ALBERGUE DELFOS,hotel,Barcelona,080193,Sant Antoni,No aplica,,sin_estrellas,10.0,6.0,,41.38465103,2.16371175,geocodificada,109.27999877929688,€€,65.57,€€,True,suficiente
HB-004863,668 HOTEL,hotel,Santa Coloma de Gramenet,082457,,No aplica,,,16.0,10.0,898.0,41.45006919,2.21669445,geocodificada,,,,,,
HB-004865,RESTAURANTE TROPICAL GAVA MAR S.L.,hotel,Gavà,080898,,4 estrelles superior,,,26.0,13.0,872.0,41.2683759,2.03032651,geocodificada,,,,,,
HB-004867,CAMI,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,8.0,4.0,,41.38932106,2.17083587,geocodificada,128.65,€€,64.32,€€,False,observado
HB-004869,HOTEL MONTCADA,hotel,Montcada i Reixac,081252,,1 estrella,,,88.0,44.0,72.0,,,,,,,,,
HB-004879,HOTEL PAPI BLAU,hotel,Malgrat de Mar,081108,,4 estrelles,,,180.0,92.0,561.0,,,,,,,,,
HB-004883,CASA VOLVER,hotel,Barcelona,080193,el Raval,1 estrella,1.0,hotel_estrellas,79.0,43.0,977.0,41.38506551814925,2.170062420542056,exacta,128.44000244140625,€€,69.91,€€,True,suficiente
HB-004887,Hotelito Boutique Carrer del mar,hotel,Badalona,080155,,2 estrelles,,,9.0,4.0,859.0,41.44786371,2.24956177,geocodificada,,,,,,
HB-004890,Cal Roig,hotel,Olèrdola,081458,,No aplica,,,12.0,4.0,914.0,41.32596219,1.69174618,geocodificada,,,,,,
